customer_id,credit,country,gender,age,tenure,balance,products,card,active,salary,churn,churn_label,gender_encoded,country_encoded,churn_prob,churn_pred,risk_flag,churn_rate
15695492,439,France,Female,29,6,156569.43,1,1,0,180598.66,0,Retained,0,0,0.3830319760635768,0,Low,20.369999999999997
15635972,484,Spain,Male,36,8,0.0,2,1,0,186136.48,0,Retained,1,2,0.2057951170211642,0,Low,20.369999999999997
15616380,803,Spain,Female,37,1,0.0,2,0,0,7455.2,0,Retained,0,2,0.27644704079795984,0,Low,20.369999999999997
15581440,724,Germany,Female,48,6,110463.25,2,1,1,80552.11,1,Churned,0,1,0.1824882289926903,0,Low,20.369999999999997
15654390,640,France,Male,33,7,154575.76,1,1,0,25722.28,1,Churned,1,0,0.1896272985435186,0,Low,20.369999999999997
15660688,701,Spain,Female,35,9,0.0,2,0,0,170996.86,0,Retained,0,2,0.23615880474657083,0,Low,20.369999999999997
15806307,537,France,Male,37,3,0.0,2,1,1,20603.32,0,Retained,1,0,0.05169715658344739,0,Low,20.369999999999997
15647975,651,Germany,Male,26,5,147037.32,1,0,0,141763.26,0,Retained,1,1,0.1737392871694303,0,Low,20.369999999999997
15595728,523,Germany,Male,41,0,119276.31,1,0,0,122284.38,1,Churned,1,1,0.45622468653039866,0,Low,20.369999999999997
15735388,717,France,Female,25,7,108664.85,2,1,0,190011.85,0,Retained,0,0,0.13326873527911776,0,Low,20.369999999999997
15788535,593,Spain,Male,44,5,0.0,1,1,0,128046.98,0,Retained,1,2,0.3019516007252553,0,Low,20.369999999999997
15765902,706,Germany,Male,38,5,163034.82,2,1,1,135662.17,0,Retained,1,1,0.0733414080511191,0,Low,20.369999999999997
15642345,714,Germany,Female,49,4,93059.34,1,1,0,7571.51,1,Churned,0,1,0.5292441205515676,1,High,20.369999999999997
15641250,794,Spain,Male,38,9,179581.31,1,1,0,23596.24,0,Retained,1,2,0.24263106465184817,0,Low,20.369999999999997
15706163,518,Germany,Male,46,4,113625.93,1,0,0,92727.42,1,Churned,1,1,0.4962698603069825,0,Low,20.369999999999997
15746708,589,Germany,Male,55,7,119961.48,1,1,0,65156.83,1,Churned,1,1,0.5307820743804841,1,High,20.369999999999997
15775203,824,France,Male,45,3,129209.48,1,0,0,60151.77,0,Retained,1,0,0.2748287622903002,0,Low,20.369999999999997
15787907,719,Germany,Female,42,5,137227.04,3,1,0,149097.38,1,Churned,0,1,0.36486453383253553,0,Low,20.369999999999997
15646764,617,Germany,Female,58,3,119024.75,2,1,0,35199.24,1,Churned,0,1,0.7172237872868834,1,High,20.369999999999997
15678284,651,France,Male,35,7,74623.5,3,1,0,129451.29,1,Churned,1,0,0.11585706764724478,0,Low,20.369999999999997
15726791,637,Spain,Female,45,2,157929.45,1,1,1,145134.49,1,Churned,0,2,0.3155331702034169,0,Low,20.369999999999997
15813144,554,France,Female,26,7,92606.86,2,1,0,192709.69,0,Retained,0,0,0.19123481333183026,0,Low,20.369999999999997
15669342,731,Germany,Male,35,2,127862.93,2,1,0,139083.7,0,Retained,1,1,0.18503943731985406,0,Low,20.369999999999997
15710366,569,Spain,Female,42,1,0.0,1,1,1,83629.6,1,Churned,0,2,0.19996011833805505,0,Low,20.369999999999997
15614934,625,Germany,Female,37,4,142711.81,1,1,0,35625.41,0,Retained,0,1,0.44690407871742627,0,Low,20.369999999999997
15588701,592,France,Female,38,4,0.0,2,1,0,35338.96,0,Retained,0,0,0.268277304371361,0,Low,20.369999999999997
15665438,669,France,Male,43,1,163159.85,1,0,1,15602.8,0,Retained,1,0,0.14230466807302675,0,Low,20.369999999999997
15644896,663,Germany,Male,32,3,108586.86,1,1,1,182355.21,0,Retained,1,1,0.056972987222387174,0,Low,20.369999999999997
15670205,518,Germany,Female,41,5,110624.99,1,1,0,89327.67,0,Retained,0,1,0.5350741488868164,1,High,20.369999999999997
15635776,686,Germany,Female,43,5,154846.24,2,1,1,151903.6,0,Retained,0,1,0.18052078345934325,0,Low,20.369999999999997
15791053,709,Germany,Male,45,4,122917.71,1,1,1,11.58,1,Churned,1,1,0.11606069370685845,0,Low,20.369999999999997
15644005,571,France,Female,33,9,0.0,2,0,1,77519.62,0,Retained,0,0,0.06590774504637978,0,Low,20.369999999999997
15796343,707,France,Female,31,2,82787.93,2,0,0,91423.69,0,Retained,0,0,0.23416131398673493,0,Low,20.369999999999997
15751057,701,Germany,Male,32,5,102500.34,1,0,0,106287.77,0,Retained,1,1,0.18464440403668886,0,Low,20.369999999999997
15623430,672,France,Male,34,9,0.0,2,1,0,161800.77,0,Retained,1,0,0.08395297362988047,0,Low,20.369999999999997
15682600,620,Germany,Male,39,9,159492.79,1,1,0,80582.34,1,Churned,1,1,0.2892777183163044,0,Low,20.369999999999997
15769312,557,Spain,Male,48,10,0.0,2,1,1,185094.48,0,Retained,1,2,0.09990197189942457,0,Low,20.369999999999997
15708212,648,Spain,Female,54,7,118241.02,1,1,0,172586.89,1,Churned,0,2,0.6782021259513108,1,High,20.369999999999997
15650258,479,France,Female,35,2,113090.4,1,1,0,195649.79,0,Retained,0,0,0.443120213213148,0,Low,20.369999999999997
15604345,730,France,Female,22,9,65763.57,1,1,1,145792.01,0,Retained,0,0,0.02857288999683273,0,Low,20.369999999999997
15578297,737,Germany,Female,43,1,125537.38,1,1,0,138510.01,1,Churned,0,1,0.472666278672082,0,Low,20.369999999999997
15671789,616,France,Male,31,3,94263.91,2,1,0,168895.06,0,Retained,1,0,0.14091673667899748,0,Low,20.369999999999997
15726186,639,Spain,Male,29,4,133434.57,2,1,0,97983.44,0,Retained,1,2,0.1860641831213119,0,Low,20.369999999999997
15764618,815,Spain,Female,39,6,0.0,1,1,1,85167.88,0,Retained,0,2,0.0809975421464792,0,Low,20.369999999999997
15730738,786,Spain,Male,31,9,0.0,2,1,1,18210.36,0,Retained,1,2,0.021650767473574025,0,Low,20.369999999999997
15637650,549,France,Male,50,9,94748.76,2,0,1,13608.18,0,Retained,1,0,0.14362208610600988,0,Low,20.369999999999997
15606267,622,France,Female,38,4,98640.74,1,1,1,110457.99,0,Retained,0,0,0.13290452937687824,0,Low,20.369999999999997
15625904,624,France,Male,26,9,74681.9,2,0,0,31231.35,0,Retained,1,0,0.09414215094765692,0,Low,20.369999999999997
15654463,841,France,Male,34,4,0.0,2,1,0,141582.66,0,Retained,1,0,0.06666368629843551,0,Low,20.369999999999997
15774151,614,Spain,Female,41,7,179915.85,1,0,0,14666.35,1,Churned,0,2,0.6148483778494942,1,High,20.369999999999997
15693259,676,France,Male,30,1,128207.23,1,1,1,55400.17,0,Retained,1,0,0.04903453458689375,0,Low,20.369999999999997
15642468,697,France,Male,42,9,132739.26,2,0,0,174667.65,0,Retained,1,0,0.22569169497442984,0,Low,20.369999999999997
15758531,732,France,Female,40,10,0.0,2,1,0,154189.08,0,Retained,0,0,0.18033924272795865,0,Low,20.369999999999997
15728352,623,France,Male,27,4,120509.81,1,0,0,142170.44,0,Retained,1,0,0.15689633403708705,0,Low,20.369999999999997
15637240,541,France,Male,46,4,124547.13,2,1,0,94499.06,0,Retained,1,0,0.3673549757420802,0,Low,20.369999999999997
15595588,773,Spain,Female,39,4,0.0,2,0,1,182081.45,0,Retained,0,2,0.09451838830042816,0,Low,20.369999999999997
15778395,762,Germany,Male,34,4,88815.56,2,1,0,68562.26,1,Churned,1,1,0.13575721670628765,0,Low,20.369999999999997
15711825,655,Spain,Female,35,1,82231.51,2,1,0,88798.02,0,Retained,0,2,0.3683862909077999,0,Low,20.369999999999997
15599251,602,Germany,Male,32,7,184715.86,2,1,0,113781.99,0,Retained,1,1,0.21704788730719693,0,Low,20.369999999999997
15570004,850,France,Male,31,3,0.0,2,1,0,121866.87,0,Retained,1,0,0.056763938791665816,0,Low,20.369999999999997
15656912,649,Spain,Male,51,4,0.0,1,1,1,150390.57,0,Retained,1,2,0.1360044353584067,0,Low,20.369999999999997
15657342,850,Germany,Male,28,4,147972.19,1,1,0,60708.72,1,Churned,1,1,0.1129318051274226,0,Low,20.369999999999997
15716284,543,France,Male,43,9,0.0,2,1,1,78858.07,0,Retained,1,0,0.057770057951706595,0,Low,20.369999999999997
15672374,672,France,Male,52,8,170008.84,1,0,0,56407.42,1,Churned,1,0,0.4642673108291656,0,Low,20.369999999999997
15732476,600,France,Female,27,3,0.0,2,0,1,125698.97,0,Retained,0,0,0.05265166629217397,0,Low,20.369999999999997
15747724,671,Spain,Female,34,10,0.0,1,1,0,23235.38,0,Retained,0,2,0.2381611425263033,0,Low,20.369999999999997
15633877,706,Spain,Female,42,8,95386.82,1,1,1,75732.25,0,Retained,0,2,0.16437985030392074,0,Low,20.369999999999997
15672516,541,Germany,Male,51,7,90373.28,2,1,0,179861.79,0,Retained,1,1,0.42144884692146156,0,Low,20.369999999999997
15607827,711,Germany,Male,34,4,133467.77,2,1,1,42976.64,0,Retained,1,1,0.05392213721522773,0,Low,20.369999999999997
15751336,630,Spain,Male,30,3,0.0,2,0,1,10486.69,0,Retained,1,2,0.044832589346817366,0,Low,20.369999999999997
15646539,531,France,Male,31,3,96288.26,1,1,0,56794.73,0,Retained,1,0,0.20032475307946493,0,Low,20.369999999999997
15756901,641,France,Female,26,4,91547.84,2,0,1,28157.34,0,Retained,0,0,0.06322910577556003,0,Low,20.369999999999997
15809286,631,Germany,Male,37,8,138292.64,2,0,0,152422.91,1,Churned,1,1,0.24616020527104243,0,Low,20.369999999999997
15759021,685,France,Male,35,9,0.0,1,1,0,167033.83,0,Retained,1,0,0.09950907497360169,0,Low,20.369999999999997
15725039,702,Spain,Male,32,8,71667.74,1,1,1,126082.18,0,Retained,1,2,0.04499041233105951,0,Low,20.369999999999997
15579130,708,Germany,Female,43,0,118994.84,1,1,0,181499.77,1,Churned,0,1,0.49208304673736425,0,Low,20.369999999999997
15754112,653,Spain,Male,55,7,0.0,2,1,1,41967.03,0,Retained,1,2,0.1356355668002324,0,Low,20.369999999999997
15735522,654,Germany,Male,37,2,145610.07,2,0,0,186300.59,0,Retained,1,1,0.2840457941258631,0,Low,20.369999999999997
15613326,596,France,Female,33,1,138162.81,1,1,0,85412.54,0,Retained,0,0,0.37861481301194605,0,Low,20.369999999999997
15739502,549,Germany,Female,31,9,135020.21,2,1,1,23343.18,0,Retained,0,1,0.10722394258519033,0,Low,20.369999999999997
15670914,754,France,Male,38,2,0.0,2,1,0,180698.32,0,Retained,1,0,0.11064771340707319,0,Low,20.369999999999997
15604073,815,Germany,Female,25,8,135161.67,1,1,1,136071.05,0,Retained,0,1,0.04558324008926212,0,Low,20.369999999999997
15806027,556,France,Female,52,9,0.0,1,1,0,175149.2,1,Churned,0,0,0.47845000086258915,0,Low,20.369999999999997
15574886,706,France,Male,32,6,94486.47,1,1,1,146949.74,0,Retained,1,0,0.036377310389859856,0,Low,20.369999999999997
15707120,850,France,Male,46,9,117640.39,1,1,0,88920.68,0,Retained,1,0,0.19315176179351384,0,Low,20.369999999999997
15800845,732,Spain,Female,33,8,111379.55,1,1,1,45098.62,0,Retained,0,2,0.10015977166601281,0,Low,20.369999999999997
15603914,614,France,Male,40,6,0.0,1,1,1,20339.79,1,Churned,1,0,0.05312174668562821,0,Low,20.369999999999997
15722765,580,Spain,Female,57,0,136820.99,1,0,1,108528.74,0,Retained,0,2,0.5763217730352589,1,High,20.369999999999997
15783305,593,France,Female,46,7,98752.51,1,1,0,145560.38,0,Retained,0,0,0.48217701150739856,0,Low,20.369999999999997
15574842,653,Germany,Female,25,2,158266.42,3,1,1,199357.24,0,Retained,0,1,0.06818989486960635,0,Low,20.369999999999997
15607837,746,France,Female,29,4,105599.67,1,1,1,43106.17,0,Retained,0,0,0.06100690189224313,0,Low,20.369999999999997
15714877,662,France,Female,29,10,0.0,2,1,0,137508.31,0,Retained,0,0,0.11651807046628379,0,Low,20.369999999999997
15782941,573,France,Male,31,2,0.0,2,1,1,91957.39,0,Retained,1,0,0.033310636906699276,0,Low,20.369999999999997
15630167,684,Spain,Female,39,4,139723.9,1,1,1,120612.11,0,Retained,0,2,0.193078797411656,0,Low,20.369999999999997
15759038,793,France,Female,41,3,141806.46,1,1,0,102921.17,0,Retained,0,0,0.35971606759388897,0,Low,20.369999999999997
15661821,798,Germany,Female,49,5,132571.67,1,1,1,31686.33,1,Churned,0,1,0.20922022670514268,0,Low,20.369999999999997
15728006,524,France,Male,40,2,180516.9,1,1,0,180002.42,0,Retained,1,0,0.3932145436709986,0,Low,20.369999999999997
15712176,816,France,Male,31,8,0.0,2,1,1,28407.4,0,Retained,1,0,0.014305457379913926,0,Low,20.369999999999997
15689351,742,Germany,Female,41,4,92805.72,1,0,1,73743.95,1,Churned,0,1,0.15910566316598942,0,Low,20.369999999999997
15782247,540,France,Male,22,4,0.0,3,1,1,186233.26,1,Churned,1,0,0.016030630415601297,0,Low,20.369999999999997
15769064,537,Germany,Male,39,3,135309.36,1,1,0,31728.86,1,Churned,1,1,0.37023009222330217,0,Low,20.369999999999997
15718153,759,Spain,Female,74,6,128917.84,1,1,1,48244.64,0,Retained,0,2,0.6227989861821606,1,High,20.369999999999997
15613189,774,France,Female,52,2,56580.93,1,1,0,113266.28,1,Churned,0,0,0.46466117017087605,0,Low,20.369999999999997
15661734,608,Germany,Male,42,8,131390.75,2,1,0,71178.09,0,Retained,1,1,0.287015281014589,0,Low,20.369999999999997
15592645,704,Spain,Male,37,4,0.0,2,0,0,25684.93,0,Retained,1,2,0.18094606207942185,0,Low,20.369999999999997
15768387,581,France,Male,41,8,0.0,2,0,0,29737.14,0,Retained,1,0,0.188048295819546,0,Low,20.369999999999997
15792525,628,Germany,Female,61,1,97361.66,1,1,1,149922.38,1,Churned,0,1,0.46708613340963956,0,Low,20.369999999999997
15586976,566,France,Female,42,6,0.0,1,1,0,180702.12,1,Churned,0,0,0.3461986121527127,0,Low,20.369999999999997
15790659,701,Spain,Male,59,7,0.0,2,0,1,27597.59,0,Retained,1,2,0.17412954479306925,0,Low,20.369999999999997
15691446,735,Spain,Male,29,10,0.0,2,1,1,95025.27,0,Retained,1,2,0.02059233302813222,0,Low,20.369999999999997
15772632,680,France,Female,34,1,0.0,2,1,0,167035.07,0,Retained,0,0,0.19614846214933854,0,Low,20.369999999999997
15706587,560,France,Male,57,0,0.0,2,0,1,116781.71,0,Retained,1,0,0.19196357274731274,0,Low,20.369999999999997
15572461,663,Germany,Female,29,4,102714.65,2,0,0,21170.81,0,Retained,0,1,0.27226764727232394,0,Low,20.369999999999997
15654409,665,France,Female,34,5,67816.72,1,1,1,29641.58,0,Retained,0,0,0.08382284460262449,0,Low,20.369999999999997
15568025,758,France,Male,51,8,81710.46,1,1,1,116520.07,0,Retained,1,0,0.08907173826658703,0,Low,20.369999999999997
15715769,621,France,Male,26,2,75237.54,1,0,1,44220.4,0,Retained,1,0,0.04044675749026142,0,Low,20.369999999999997
15667458,764,Germany,Male,28,10,124023.18,1,1,0,166188.28,0,Retained,1,1,0.1002983988140752,0,Low,20.369999999999997
15567980,537,Germany,Female,46,5,100727.5,1,0,1,140857.76,1,Churned,0,1,0.3050178014051819,0,Low,20.369999999999997
15679294,589,France,Female,46,10,107238.85,2,1,0,37024.28,0,Retained,0,0,0.4320957958394994,0,Low,20.369999999999997
15606507,555,France,Male,24,5,0.0,2,1,0,27513.47,0,Retained,1,0,0.07409707516647399,0,Low,20.369999999999997
15578825,734,France,Female,29,0,139994.66,1,1,0,17744.72,0,Retained,0,0,0.2584868432956923,0,Low,20.369999999999997
15619935,783,Spain,Female,59,9,126224.87,1,1,1,4423.63,0,Retained,0,2,0.34584658850720507,0,Low,20.369999999999997
15636089,678,Germany,Female,51,1,145751.03,1,0,0,109718.44,1,Churned,0,1,0.6929938552766546,1,High,20.369999999999997
15727490,661,France,Male,47,5,0.0,1,0,1,107243.31,1,Churned,1,0,0.08482837405420664,0,Low,20.369999999999997
15591766,607,Spain,Female,25,4,121166.89,1,0,1,115288.24,0,Retained,0,2,0.11597737711068369,0,Low,20.369999999999997
15641629,537,Spain,Female,38,1,0.0,2,0,1,41233.97,0,Retained,0,2,0.17639462637978975,0,Low,20.369999999999997
15813303,513,Spain,Male,88,10,0.0,2,1,1,52952.24,0,Retained,1,2,0.624389096653906,1,High,20.369999999999997
15756920,576,France,Male,63,9,70655.48,1,0,0,78955.8,1,Churned,1,0,0.5882496644938386,1,High,20.369999999999997
15726403,660,Germany,Male,41,1,129901.21,1,1,0,26025.6,1,Churned,1,1,0.33763844577669194,0,Low,20.369999999999997
15592765,637,France,Male,40,8,125470.81,1,1,1,174536.17,0,Retained,1,0,0.0731937953941307,0,Low,20.369999999999997
15704442,672,France,Female,53,9,169406.33,4,1,1,147311.47,1,Churned,0,0,0.19168779459493918,0,Low,20.369999999999997
15641136,629,France,Male,32,2,0.0,2,0,1,77965.44,0,Retained,1,0,0.03606800936361019,0,Low,20.369999999999997
15725818,583,Germany,Male,40,4,107041.3,1,1,1,5635.63,0,Retained,1,1,0.1108936926708232,0,Low,20.369999999999997
15612071,763,Spain,Female,32,10,95153.77,1,0,1,81310.1,0,Retained,0,2,0.08842212842031674,0,Low,20.369999999999997
15719809,516,Germany,Male,32,3,145166.09,2,0,0,111421.45,0,Retained,1,1,0.2895378790473174,0,Low,20.369999999999997
15716518,617,France,Female,27,4,0.0,2,0,0,190269.21,0,Retained,0,0,0.16121073137037858,0,Low,20.369999999999997
15742210,700,France,Male,38,9,65962.63,1,1,1,100950.48,0,Retained,1,0,0.04305208689782016,0,Low,20.369999999999997
15630617,727,Germany,Male,36,6,140418.81,1,1,1,113033.73,1,Churned,1,1,0.06368212923740235,0,Low,20.369999999999997
15720838,689,Spain,Female,31,3,139799.63,1,0,1,120663.57,0,Retained,0,2,0.14791375466278192,0,Low,20.369999999999997
15595537,626,Germany,Male,49,9,171787.84,2,1,0,187192.23,0,Retained,1,1,0.3983546781234726,0,Low,20.369999999999997
15623196,686,France,Male,38,6,149238.97,1,1,1,97825.23,0,Retained,1,0,0.06915945269414442,0,Low,20.369999999999997
15679249,351,Germany,Female,57,4,163146.46,1,1,0,169621.69,1,Churned,0,1,0.8633549117098922,1,High,20.369999999999997
15693199,739,France,Female,37,8,0.0,2,1,0,191557.1,1,Churned,0,0,0.1603041333509064,0,Low,20.369999999999997
15661219,627,France,Male,32,10,0.0,2,1,0,103287.62,0,Retained,1,0,0.08155341874077064,0,Low,20.369999999999997
15617136,451,Germany,Female,38,9,61482.47,1,1,1,167538.66,0,Retained,0,1,0.1685505876210686,0,Low,20.369999999999997
15760294,512,France,Female,41,8,145150.28,1,1,0,64869.32,1,Churned,0,0,0.5000290469102366,1,High,20.369999999999997
15652808,774,France,Female,41,5,126670.37,1,1,0,102426.06,0,Retained,0,0,0.33917490084482366,0,Low,20.369999999999997
15657139,652,France,Female,40,8,84390.8,2,0,1,107876.2,0,Retained,0,0,0.11528794900257429,0,Low,20.369999999999997
15803790,638,Germany,Male,37,2,89728.86,2,1,1,37294.88,0,Retained,1,1,0.0703643913410457,0,Low,20.369999999999997
15764105,475,France,Female,57,1,0.0,2,1,0,89248.99,0,Retained,0,0,0.651272353441607,1,High,20.369999999999997
15672610,567,Spain,Male,40,4,118628.8,1,0,0,91973.63,0,Retained,1,2,0.42107117921718396,0,Low,20.369999999999997
15766896,750,France,Male,37,3,0.0,2,1,0,16870.2,0,Retained,1,0,0.10589495927914654,0,Low,20.369999999999997
15587735,850,France,Male,39,6,96863.13,1,1,1,121681.19,0,Retained,1,0,0.03929532492670527,0,Low,20.369999999999997
15659501,753,France,Female,38,6,142263.45,1,0,1,33730.43,0,Retained,0,0,0.1259881603994619,0,Low,20.369999999999997
15745001,683,Spain,Female,36,7,0.0,2,1,0,104786.59,0,Retained,0,2,0.24407525474853925,0,Low,20.369999999999997
15651140,710,France,Female,32,3,0.0,1,1,0,94790.34,0,Retained,0,0,0.1797466852975083,0,Low,20.369999999999997
15571148,645,Spain,Female,21,1,0.0,2,0,0,28726.07,0,Retained,0,2,0.17236819210654414,0,Low,20.369999999999997
15776824,714,France,Male,28,6,122724.37,1,1,1,67057.27,0,Retained,1,0,0.03182750021983477,0,Low,20.369999999999997
15633141,696,Germany,Female,35,4,174902.26,1,1,0,69079.85,0,Retained,0,1,0.4001443164779872,0,Low,20.369999999999997
15764174,612,Spain,Female,26,4,0.0,2,1,1,179780.74,0,Retained,0,2,0.05600849388054923,0,Low,20.369999999999997
15778155,520,Germany,Female,31,3,108914.17,1,1,1,183572.39,1,Churned,0,1,0.1419451494225426,0,Low,20.369999999999997
15715920,782,Spain,Male,23,10,98052.66,1,1,1,142587.32,0,Retained,1,2,0.02154547458978058,0,Low,20.369999999999997
15671917,666,France,Male,46,5,123873.19,1,1,1,177844.06,0,Retained,1,0,0.10688614436432772,0,Low,20.369999999999997
15666548,466,Germany,Female,56,2,111920.13,3,1,0,197634.11,1,Churned,0,1,0.7335340279308457,1,High,20.369999999999997
15625623,567,France,Female,45,4,0.0,2,0,1,121053.19,0,Retained,0,0,0.15572847539287524,0,Low,20.369999999999997
15748123,613,France,Male,20,3,0.0,2,1,1,149613.77,0,Retained,1,0,0.01432595076833285,0,Low,20.369999999999997
15648735,718,France,Male,37,8,0.0,2,1,1,142.81,0,Retained,1,0,0.0270892462708144,0,Low,20.369999999999997
15634974,614,France,Female,37,8,75150.34,4,0,1,131766.67,1,Churned,0,0,0.07645999725348987,0,Low,20.369999999999997
15713378,711,France,Male,38,10,0.0,2,0,0,53311.78,0,Retained,1,0,0.11058295527434593,0,Low,20.369999999999997
15753370,691,Germany,Female,38,5,114753.76,1,1,0,107665.02,0,Retained,0,1,0.37769852617959404,0,Low,20.369999999999997
15782659,527,France,Male,32,0,0.0,1,1,0,109523.88,0,Retained,1,0,0.16702342767094377,0,Low,20.369999999999997
15583364,476,France,Female,32,6,111871.93,1,0,0,112132.86,0,Retained,0,0,0.40429995738404695,0,Low,20.369999999999997
15625942,619,Spain,Female,45,0,0.0,2,0,0,113645.4,0,Retained,0,2,0.5124569424300908,1,High,20.369999999999997
15720284,607,Germany,Female,37,4,135927.06,1,0,0,180890.4,0,Retained,0,1,0.483077718704232,0,Low,20.369999999999997
15679642,695,Spain,Male,44,8,0.0,2,1,1,70974.13,0,Retained,1,2,0.06220642566664376,0,Low,20.369999999999997
15628007,653,France,Male,33,1,0.0,2,0,0,53379.52,0,Retained,1,0,0.13032448104716843,0,Low,20.369999999999997
15661974,677,France,Male,46,2,57037.74,1,1,1,158531.01,0,Retained,1,0,0.09046845659068613,0,Low,20.369999999999997
15689341,655,France,Female,50,10,0.0,4,1,0,179267.94,1,Churned,0,0,0.26983753698131935,0,Low,20.369999999999997
15607993,625,France,Female,52,2,79468.96,1,1,1,84606.03,0,Retained,0,0,0.272063467496346,0,Low,20.369999999999997
15693267,679,Germany,Female,34,7,121063.85,1,1,0,56984.58,0,Retained,0,1,0.31833760362939173,0,Low,20.369999999999997
15769522,734,France,Male,51,1,118537.47,1,1,1,116912.45,0,Retained,1,0,0.1376954441900815,0,Low,20.369999999999997
15755825,666,France,Male,39,10,0.0,2,1,0,102999.33,0,Retained,1,0,0.11124157144422764,0,Low,20.369999999999997
15598175,592,Germany,Female,26,4,105082.07,2,1,0,132801.57,0,Retained,0,1,0.23701009142355367,0,Low,20.369999999999997
15744327,564,France,Male,40,4,0.0,1,1,0,85455.62,1,Churned,1,0,0.2067860779801465,0,Low,20.369999999999997
15798666,814,France,Female,36,6,0.0,2,1,1,98657.01,0,Retained,0,0,0.040738572292943795,0,Low,20.369999999999997
15577064,592,Germany,Male,36,2,104702.65,2,1,0,107948.72,0,Retained,1,1,0.24291501683660363,0,Low,20.369999999999997
15759436,758,France,Female,50,2,95813.76,3,1,1,67944.09,1,Churned,0,0,0.15288583289883279,0,Low,20.369999999999997
15690231,612,Spain,Female,62,0,167026.61,2,1,1,192892.05,0,Retained,0,2,0.5798363244373338,1,High,20.369999999999997
15751561,498,Germany,Male,61,7,102453.26,1,1,0,187247.56,1,Churned,1,1,0.6556265970323902,1,High,20.369999999999997
15739068,638,Germany,Male,25,4,148045.45,2,1,1,114722.42,0,Retained,1,1,0.039036300893891214,0,Low,20.369999999999997
15758056,558,France,Male,35,1,0.0,2,0,0,111687.57,0,Retained,1,0,0.17759209780862242,0,Low,20.369999999999997
15742269,756,France,Female,24,1,0.0,2,1,0,184182.25,0,Retained,0,0,0.09482782602548641,0,Low,20.369999999999997
15726490,782,Spain,Male,52,4,0.0,1,1,1,52759.82,1,Churned,1,2,0.10779478364841495,0,Low,20.369999999999997
15738411,505,France,Male,34,10,104498.79,1,0,1,126451.14,0,Retained,1,0,0.07181263692789781,0,Low,20.369999999999997
15727919,671,Spain,Female,29,6,0.0,2,0,0,12048.67,0,Retained,0,2,0.21111831971079278,0,Low,20.369999999999997
15709396,801,France,Male,42,6,0.0,2,1,1,95804.33,0,Retained,1,0,0.031376769672632594,0,Low,20.369999999999997
15654106,604,France,Male,26,8,149542.52,2,0,1,197911.52,0,Retained,1,0,0.03746270356266515,0,Low,20.369999999999997
15621653,716,France,Female,29,10,87946.39,1,1,1,182531.74,0,Retained,0,0,0.047496764283685496,0,Low,20.369999999999997
15598086,624,France,Female,45,3,68639.57,1,1,0,168002.31,1,Churned,0,0,0.45200188108388545,0,Low,20.369999999999997
15752300,607,Germany,Male,47,4,148826.32,1,1,1,79450.61,0,Retained,1,1,0.17594182196256133,0,Low,20.369999999999997
15658693,827,France,Female,60,2,0.0,2,0,1,60615.83,0,Retained,0,0,0.20906257590221936,0,Low,20.369999999999997
15631838,606,France,Male,61,5,108166.09,2,0,1,8643.21,0,Retained,1,0,0.26476143661759244,0,Low,20.369999999999997
15803804,717,Germany,Female,35,5,103214.71,1,1,0,172172.7,0,Retained,0,1,0.3046827559297934,0,Low,20.369999999999997
15578809,651,Germany,Male,40,1,134760.21,2,0,0,174434.06,1,Churned,1,1,0.32567086121869726,0,Low,20.369999999999997
15752026,691,France,Male,58,3,0.0,1,0,1,194930.3,1,Churned,1,0,0.15437022231479794,0,Low,20.369999999999997
15723706,573,France,Female,33,0,90124.64,1,1,0,137476.71,0,Retained,0,0,0.35237773157660934,0,Low,20.369999999999997
15752838,723,Spain,Male,38,6,0.0,2,1,1,94415.6,0,Retained,1,2,0.04315515509385099,0,Low,20.369999999999997
15569571,584,Germany,Female,46,6,87361.02,2,1,0,120376.87,1,Churned,0,1,0.4952269257623984,0,Low,20.369999999999997
15769703,550,Germany,Female,45,8,111257.59,1,0,0,97623.42,1,Churned,0,1,0.5885501821179202,1,High,20.369999999999997
15679770,611,France,Female,61,3,131583.59,4,0,1,66238.23,1,Churned,0,0,0.37674724742187804,0,Low,20.369999999999997
15791102,549,Germany,Male,41,9,95020.8,3,1,1,131710.59,1,Churned,1,1,0.07417801358023476,0,Low,20.369999999999997
15655192,850,Spain,Female,24,1,0.0,2,0,1,69052.87,0,Retained,0,2,0.03641197828838206,0,Low,20.369999999999997
15709487,668,Germany,Male,34,5,80242.37,2,0,0,56780.97,0,Retained,1,1,0.1811757199419704,0,Low,20.369999999999997
15687130,686,France,Female,43,0,0.0,1,1,1,170072.9,0,Retained,0,0,0.1195993183573475,0,Low,20.369999999999997
15755178,660,France,Male,50,1,0.0,3,1,1,191849.15,1,Churned,1,0,0.07360450258695216,0,Low,20.369999999999997
15634772,682,Spain,Female,59,0,122661.39,1,0,1,84803.76,0,Retained,0,2,0.5277700616378583,1,High,20.369999999999997
15617197,524,France,Male,50,4,0.0,2,1,1,31840.59,1,Churned,1,0,0.1104239127345616,0,Low,20.369999999999997
15631240,645,France,Female,36,8,0.0,2,1,1,12096.61,1,Churned,0,0,0.05927730964640157,0,Low,20.369999999999997
15784301,850,France,Male,42,0,0.0,2,1,0,44165.84,0,Retained,1,0,0.12236165688229887,0,Low,20.369999999999997
